apk,rep,timeout,tool,time,spec,class,method,message,unique_msg
com.gaurav.avnc_26.apk,1,120,fastbot,4.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,1,300,droidbot_bfs_naive,4.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,2,60,ares,14.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,3,120,fastbot,10.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,3,120,fastbot,17.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,saveAllStateInternal,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::saveAllStateInternal:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,1,180,droidbot_dfs_greedy,4.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,1,120,droidbot,57.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,2,300,droidbot_bfs_greedy,5.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,1,120,ares,37.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,saveAllStateInternal,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::saveAllStateInternal:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,1,120,ares,32.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,2,120,fastbot,15.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,2,120,droidbot_bfs_greedy,5.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,3,60,droidbot_dfs_greedy,13.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,3,120,ares,11.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,3,120,ares,65.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,saveAllStateInternal,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::saveAllStateInternal:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,3,180,monkey,3.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,saveAllStateInternal,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::saveAllStateInternal:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,3,180,monkey,10.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,3,60,fastbot,8.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,2,300,droidbot_bfs_naive,4.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,1,60,ape,10.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,2,300,ape,91.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,saveAllStateInternal,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::saveAllStateInternal:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,2,300,ape,14.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,2,180,droidbot_bfs_naive,3.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,3,120,monkey,63.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,saveAllStateInternal,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::saveAllStateInternal:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,3,120,monkey,34.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,3,180,humanoid,27.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,3,180,humanoid,27.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,saveAllStateInternal,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::saveAllStateInternal:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,2,60,humanoid,5.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,1,180,fastbot,134.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,saveAllStateInternal,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::saveAllStateInternal:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,1,180,fastbot,6.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,3,120,droidbot_bfs_naive,4.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
com.gaurav.avnc_26.apk,3,300,fastbot,5.0,Collections_SynchronizedMap,androidx.fragment.app.FragmentManager,dispatchDestroy,Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.,androidx.fragment.app.FragmentManager:::dispatchDestroy:::Collections_SynchronizedMap:::Collections_SynchronizedMap:::Collections_SynchronizedMap A collection view of a synchronized map was accessed in a thread-unsafe manner.
